id,name,descr,aliases
WMPID4736,John Gibbs,John Gibbs is a Republican candidate for the 3rd District of Michigan.,John Gibbs|Gibbs|John Gibbs'|Gibbs'|JOHN GIBBS|GIBBS|JOHN GIBBS'|GIBBS'
WMPID4740,Robert Asencio,Robert Asencio is a Democratic candidate for the 28th District of Florida.,Robert Asencio|Asencio|Robert Asencio's|Asencio's|ROBERT ASENCIO|ASENCIO|ROBERT ASENCIO'S|ASENCIO'S
WMPID4752,Jennifer Qualteri,Jennifer Qualteri is a Republican candidate for the 1st District of Colorado.,Jennifer Qualteri|Qualteri|Jennifer Qualteri's|Qualteri's|JENNIFER QUALTERI|QUALTERI|JENNIFER QUALTERI'S|QUALTERI'S
WMPID4755,Marcos Arroyo,Marcos Arroyo is a Republican candidate for the 8th District of New Jersey.,Marcos Arroyo|Arroyo|Marcos Arroyo's|Arroyo's|MARCOS ARROYO|ARROYO|MARCOS ARROYO'S|ARROYO'S
WMPID4756,Myles Perrone,Myles Perrone is a Republican candidate for the 23rd District of Florida.,Myles Perrone|Perrone|Myles Perrone's|Perrone's|MYLES PERRONE|PERRONE|MYLES PERRONE'S|PERRONE'S
WMPID4757,Jonathan Dine,Jonathan Dine is a 3rd party Senate candidate in Missouri.,Jonathan Dine|Dine|Jonathan Dine's|Dine's|JONATHAN DINE|DINE|JONATHAN DINE'S|DINE'S
WMPID4758,Christopher Leiser,Christopher Leiser is a Republican candidate for the 12th District of Florida.,Christopher Leiser|Leiser|Christopher Leiser's|Leiser's|CHRISTOPHER LEISER|LEISER|CHRISTOPHER LEISER'S|LEISER'S
WMPID4765,Mikhail Itkis,Mikhail Itkis is a 3rd party candidate for the 12th District of New York.,Mikhail Itkis|Itkis|Mikhail Itkis'|Itkis'|MIKHAIL ITKIS|ITKIS|MIKHAIL ITKIS'|ITKIS'
WMPID4773,Kristi Talmadge,Kristi Talmadge is a 3rd party Senate candidate in Connecticut.,Kristi Talmadge|Talmadge|Kristi Talmadge's|Talmadge's|KRISTI TALMADGE|TALMADGE|KRISTI TALMADGE'S|TALMADGE'S
WMPID4777,Charles W Smith,Charles W Smith is a 3rd party candidate for the 12th District of Florida.,Charles W Smith|Smith|Charles W Smith's|Smith's|CHARLES W SMITH|SMITH|CHARLES W SMITH'S|SMITH'S
WMPID4778,Nick Langworthy,Nick Langworthy is a Republican candidate for the 23rd District of New York.,Nick Langworthy|Langworthy|Nick Langworthy's|Langworthy's|NICK LANGWORTHY|LANGWORTHY|NICK LANGWORTHY'S|LANGWORTHY'S
WMPID4782,W Michael Trout,W Michael Trout is a Democratic candidate for the 23rd District of Florida.,W Michael Trout|Trout|W Michael Trout's|Trout's|W MICHAEL TROUT|TROUT|W MICHAEL TROUT'S|TROUT'S
WMPID4783,Bill Slantz,Bill Slantz is a 3rd party candidate for the 2nd District of Missouri.,Bill Slantz|Slantz|Bill Slantz's|Slantz's|BILL SLANTZ|SLANTZ|BILL SLANTZ'S|SLANTZ'S
WMPID4785,E M Krause,E M Krause is a Democratic candidate for the 2nd District of Nevada.,E M Krause|Krause|E M Krause's|Krause's|E M KRAUSE|KRAUSE|E M KRAUSE'S|KRAUSE'S
WMPID4786,Ted Edwards,Ted Edwards is a Republican candidate for the 7th District of Florida.,Ted Edwards|Edwards|Ted Edwards'|Edwards'|TED EDWARDS|EDWARDS|TED EDWARDS'|EDWARDS'
WMPID4790,Jacob Turk,Jacob Turk is a Republican candidate for the 5th District of Missouri.,Jacob Turk|Turk|Jacob Turk's|Turk's|JACOB TURK|TURK|JACOB TURK'S|TURK'S
WMPID4795,Jack Truman,Jack Truman is a Democratic candidate for the 4th District of Missouri.,Jack Truman|Truman|Jack Truman's|Truman's|JACK TRUMAN|TRUMAN|JACK TRUMAN'S|TRUMAN'S
WMPID4797,Emma Jane Avila Pohlman,Emma Jane Avila Pohlman is a 3rd party Senate candidate in Hawaii.,Emma Jane Avila Pohlman|Pohlman|Emma Jane Avila Pohlman's|Pohlman's|EMMA JANE AVILA POHLMAN|POHLMAN|EMMA JANE AVILA POHLMAN'S|POHLMAN'S
WMPID4798,James Allen Regenor,James Allen Regenor is a 3rd party candidate for the 23rd District of New York.,James Allen Regenor|Regenor|James Allen Regenor's|Regenor's|JAMES ALLEN REGENOR|REGENOR|JAMES ALLEN REGENOR'S|REGENOR'S
WMPID4807,Randy Langkraehr,Randy Langkraehr is a 3rd party candidate for the 4th District of Missouri.,Randy Langkraehr|Langkraehr|Randy Langkraehr's|Langkraehr's|RANDY LANGKRAEHR|LANGKRAEHR|RANDY LANGKRAEHR'S|LANGKRAEHR'S
WMPID4809,Sam Nashagh,Sam Nashagh is a Republican candidate for the 14th District of Florida.,Sam Nashagh|Nashagh|Sam Nashagh's|Nashagh's|SAM NASHAGH|NASHAGH|SAM NASHAGH'S|NASHAGH'S
WMPID4810,Chris Chaffee,Chris Chaffee is a Republican Senate candidate in Maryland.,Chris Chaffee|Chaffee|Chris Chaffee's|Chaffee's|CHRIS CHAFFEE|CHAFFEE|CHRIS CHAFFEE'S|CHAFFEE'S
WMPID4817,Anthony Michael Carbonaro,Anthony Michael Carbonaro is a 3rd party candidate for the 13rd District of Michigan.,Anthony Michael Carbonaro|Carbonaro|Anthony Michael Carbonaro's|Carbonaro's|ANTHONY MICHAEL CARBONARO|CARBONARO|ANTHONY MICHAEL CARBONARO'S|CARBONARO'S
WMPID4820,Tristan Miller,Tristan Miller is a 3rd party candidate for the 25th District of Texas.,Tristan Miller|Miller|Tristan Miller's|Miller's|TRISTAN MILLER|MILLER|TRISTAN MILLER'S|MILLER'S
WMPID4822,Albert Kyder,Albert Kyder is a Republican Senate candidate in Louisiana.,Albert Kyder|Kyder|Albert Kyder's|Kyder's|ALBERT KYDER|KYDER|ALBERT KYDER'S|KYDER'S
WMPID4823,Mark Jaffe,Mark Jaffe is a Democratic candidate for the 16th District of New York.,Mark Jaffe|Jaffe|Mark Jaffe's|Jaffe's|MARK JAFFE|JAFFE|MARK JAFFE'S|JAFFE'S
WMPID4824,Gil Obler,Gil Obler is a 3rd party candidate for the 12th District of New York.,Gil Obler|Obler|Gil Obler's|Obler's|GIL OBLER|OBLER|GIL OBLER'S|OBLER'S
WMPID4826,Ken Hill,Ken Hill is a Democratic candidate for the 4th District of South Carolina.,Ken Hill|Hill|Ken Hill's|Hill's|KEN HILL|HILL|KEN HILL'S|HILL'S
WMPID4828,Patricia Chesbro,Patricia Chesbro is a Democratic Senate candidate in Alaska.,Patricia Chesbro|Chesbro|Patricia Chesbro's|Chesbro's|PATRICIA CHESBRO|CHESBRO|PATRICIA CHESBRO'S|CHESBRO'S
WMPID4830,Kevin Dean Porter,Kevin Dean Porter is a 3rd party candidate for the 11th District of Florida.,Kevin Dean Porter|Porter|Kevin Dean Porter's|Porter's|KEVIN DEAN PORTER|PORTER|KEVIN DEAN PORTER'S|PORTER'S
WMPID4833,John Lamb,John Lamb is a 3rd party candidate for the 1st District of Montana.,John Lamb|Lamb|John Lamb's|Lamb's|JOHN LAMB|LAMB|JOHN LAMB'S|LAMB'S
WMPID4836,Gregory Sobocinski,Gregory Sobocinski is a 3rd party candidate for the 3rd District of New Jersey.,Gregory Sobocinski|SOBOCINSKI|Gregory Sobocinski's|SOBOCINSKI's|GREGORY SOBOCINSKI|SOBOCINSKI|GREGORY SOBOCINSKI'S|SOBOCINSKI'S
WMPID4843,Khalid Muneer,Khalid Muneer is a Democratic candidate for the 10th District of Florida.,Khalid Muneer|Muneer|Khalid Muneer's|Muneer's|KHALID MUNEER|MUNEER|KHALID MUNEER'S|MUNEER'S
WMPID4847,Daniel Burt IV Decker,Daniel Burt IV Decker is a 3rd party Senate candidate in Hawaii.,Daniel Burt IV Decker|Decker|Daniel Burt IV Decker's|Decker's|DANIEL BURT IV DECKER|DECKER|DANIEL BURT IV DECKER'S|DECKER'S
WMPID4849,Carl Pasquale Paladino,Carl Pasquale Paladino is a Republican candidate for the 23rd District of New York.,Carl Pasquale Paladino|Paladino|Carl Pasquale Paladino's|Paladino's|CARL PASQUALE PALADINO|PALADINO|CARL PASQUALE PALADINO'S|PALADINO'S
WMPID4850,James Kenneth Beard,James Kenneth Beard is a Democratic candidate for the 1st District of Kansas.,James Kenneth Beard|Beard|James Kenneth Beard's|Beard's|JAMES KENNETH BEARD|BEARD|JAMES KENNETH BEARD'S|BEARD'S
WMPID4854,George Hansel,George Hansel is a Republican candidate for the 2nd District of New Hampshire.,George Hansel|Hansel|George Hansel's|Hansel's|GEORGE HANSEL|HANSEL|GEORGE HANSEL'S|HANSEL'S
WMPID4857,Randal Dean Cooper,Randal Dean Cooper is a Democratic candidate for the 6th District of Tennessee.,Randal Dean Cooper|Cooper|Randal Dean Cooper's|Cooper's|RANDAL DEAN COOPER|COOPER|RANDAL DEAN COOPER'S|COOPER'S
WMPID4866,John Mark Porter,John Mark Porter is a Republican candidate for the 33rd District of California.,John Mark Porter|Porter|John Mark Porter's|Porter's|JOHN MARK PORTER|PORTER|JOHN MARK PORTER'S|PORTER'S
WMPID4867,Annette Taddeo,Annette Taddeo is a Democratic candidate for the 27th District of Florida.,Annette Taddeo|Taddeo|Annette Taddeo's|Taddeo's|ANNETTE TADDEO|TADDEO|ANNETTE TADDEO'S|TADDEO'S
WMPID4870,Evangeline Hundley,Evangeline Hundley is a Democratic candidate for the 5th District of South Carolina.,Evangeline Hundley|Hundley|Evangeline Hundley's|Hundley's|EVANGELINE HUNDLEY|HUNDLEY|EVANGELINE HUNDLEY'S|HUNDLEY'S
WMPID4871,Johnny Dupree,Johnny Dupree is a Democratic candidate for the 4th District of Mississippi.,Johnny Dupree|Dupree|Johnny Dupree's|Dupree's|JOHNNY DUPREE|DUPREE|JOHNNY DUPREE'S|DUPREE'S
WMPID4880,Jill Abahsain,Jill Abahsain is a 3rd party candidate for the 7th District of Minnesota.,Jill Abahsain|Abahsain|Jill Abahsain's|Abahsain's|JILL ABAHSAIN|ABAHSAIN|JILL ABAHSAIN'S|ABAHSAIN'S
WMPID4895,Mark Lombardo,Mark Lombardo is a Republican candidate for the 1st District of Florida.,Mark Lombardo|Lombardo|Mark Lombardo's|Lombardo's|MARK LOMBARDO|LOMBARDO|MARK LOMBARDO'S|LOMBARDO'S
WMPID4897,Clifford Moon,Clifford Moon is a Republican candidate for the 7th District of Washington.,Clifford Moon|Moon|Clifford Moon's|Moon's|CLIFFORD MOON|MOON|CLIFFORD MOON'S|MOON'S
WMPID4902,John Charles Cochran,John Charles Cochran is a 3rd party candidate for the 4th District of Alabama.,John Charles Cochran|Cochran|John Charles Cochran's|Cochran's|JOHN CHARLES COCHRAN|COCHRAN|JOHN CHARLES COCHRAN'S|COCHRAN'S
WMPID4903,John Frederick Wood,John Frederick Wood is a 3rd party Senate candidate in Missouri.,John Frederick Wood|Wood|John Frederick Wood's|Wood's|JOHN FREDERICK WOOD|WOOD|JOHN FREDERICK WOOD'S|WOOD'S
WMPID4904,Bob Hernandez,Bob Hernandez is a Democratic candidate for the 4th District of Kansas.,Bob Hernandez|Hernandez|Bob Hernandez's|Hernandez's|BOB HERNANDEZ|HERNANDEZ|BOB HERNANDEZ'S|HERNANDEZ'S
WMPID4905,Maxwell Rice,Maxwell Rice is a Republican candidate for the 9th District of Illinois.,Maxwell Rice|Rice|Maxwell Rice's|Rice's|MAXWELL RICE|RICE|MAXWELL RICE'S|RICE'S
WMPID4906,Michael Delaney,Michael Delaney is a 3rd party Senate candidate in Oklahoma.,Michael Delaney|Delaney|Michael Delaney's|Delaney's|MICHAEL DELANEY|DELANEY|MICHAEL DELANEY'S|DELANEY'S
WMPID4908,Robert Millwee,Robert Millwee is a Democratic candidate for the 25th District of Florida.,Robert Millwee|Millwee|Robert Millwee's|Millwee's|ROBERT MILLWEE|MILLWEE|ROBERT MILLWEE'S|MILLWEE'S
WMPID4909,David Frosch,David Frosch is a 3rd party candidate for the 5th District of Oklahoma.,David Frosch|Frosch|David Frosch's|Frosch's|DAVID FROSCH|FROSCH|DAVID FROSCH'S|FROSCH'S
WMPID4917,Thomas Lynch,Thomas Lynch is a Republican candidate for the 2nd District of Illinois.,Thomas Lynch|Lynch|Thomas Lynch's|Lynch's|THOMAS LYNCH|LYNCH|THOMAS LYNCH'S|LYNCH'S
WMPID4920,Jeremiah Ross,Jeremiah Ross is a Democratic candidate for the 3rd District of Oklahoma.,Jeremiah Ross|Ross|Jeremiah Ross'|Ross'|JEREMIAH ROSS|ROSS|JEREMIAH ROSS'|ROSS'
WMPID4922,James Falakos,James Falakos is a Republican candidate for the 4th District of Illinois.,James Falakos|Falakos|James Falakos'|Falakos'|JAMES FALAKOS|FALAKOS|JAMES FALAKOS'|FALAKOS'
WMPID4923,Bulldog Ben Robinson,Bulldog Ben Robinson is a 3rd party candidate for the 2nd District of Oklahoma.,Bulldog Ben Robinson|Robinson|Bulldog Ben Robinson's|Robinson's|BULLDOG BEN ROBINSON|ROBINSON|BULLDOG BEN ROBINSON'S|ROBINSON'S
WMPID4926,Paul Lange,Paul Lange is a Democratic candidate for the 15th District of Illinois.,Paul Lange|Lange|Paul Lange's|Lange's|PAUL LANGE|LANGE|PAUL LANGE'S|LANGE'S
WMPID4928,Corrine Brown,Corrine Brown is a Democratic candidate for the 10th District of Florida.,Corrine Brown|Brown|Corrine Brown's|Brown's|CORRINE BROWN|BROWN|CORRINE BROWN'S|BROWN'S
WMPID4929,Aisha Mills,Aisha Mills is a Democratic candidate for the 18th District of New York.,Aisha Mills|Mills|Aisha Mills'|Mills'|AISHA MILLS|MILLS|AISHA MILLS'|MILLS'
WMPID4933,Joel Dejean,Joel Dejean is a 3rd party candidate for the 38th District of Texas.,Joel Dejean|Dejean|Joel Dejean's|Dejean's|JOEL DEJEAN|DEJEAN|JOEL DEJEAN'S|DEJEAN'S
WMPID4934,Tia Marie Lebrun,Tia Marie Lebrun is a Democratic candidate for the 3rd District of Louisiana.,Tia Marie Lebrun|Lebrun|Tia Marie Lebrun's|Lebrun's|TIA MARIE LEBRUN|LEBRUN|TIA MARIE LEBRUN'S|LEBRUN'S
WMPID4937,Mike Molesevich,Mike Molesevich is a Democratic candidate for the 15th District of Pennsylvania.,Mike Molesevich|Molesevich|Mike Molesevich's|Molesevich's|MIKE MOLESEVICH|MOLESEVICH|MIKE MOLESEVICH'S|MOLESEVICH'S
WMPID4938,Jay Mercer,Jay Mercer is a Republican candidate for the 2nd District of New Hampshire.,Jay Mercer|Mercer|Jay Mercer's|Mercer's|JAY MERCER|MERCER|JAY MERCER'S|MERCER'S
WMPID4939,Quanda Francis,Quanda Francis is a Democratic candidate for the 10th District of New York.,Quanda Francis|Francis|Quanda Francis'|Francis'|QUANDA FRANCIS|FRANCIS|QUANDA FRANCIS'|FRANCIS'
WMPID4941,Jesus Navarro,Jesus Navarro is a Republican candidate for the 24th District of Florida.,Jesus Navarro|Navarro|Jesus Navarro's|Navarro's|JESUS NAVARRO|NAVARRO|JESUS NAVARRO'S|NAVARRO'S
WMPID4943,Thomas Lane Jr Payne,Thomas Lane Jr Payne is a Republican candidate for the 3rd District of Louisiana.,Thomas Lane Jr Payne|Payne|Thomas Lane Jr Payne's|Payne's|THOMAS LANE JR PAYNE|PAYNE|THOMAS LANE JR PAYNE'S|PAYNE'S
WMPID4945,Odell Malcolm Patterson,Odell Malcolm Patterson is a 3rd party candidate for the 13rd District of New York.,Odell Malcolm Patterson|Patterson|Odell Malcolm Patterson's|Patterson's|ODELL MALCOLM PATTERSON|PATTERSON|ODELL MALCOLM PATTERSON'S|PATTERSON'S
WMPID4948,Katie Darling Darling,Katie Darling Darling is a Democratic candidate for the 1st District of Louisiana.,Katie Darling Darling|Darling|Katie Darling Darling's|Darling's|KATIE DARLING DARLING|DARLING|KATIE DARLING DARLING'S|DARLING'S
WMPID4950,Lynnette Williams,Lynnette Williams is a Democratic candidate for the 8th District of Tennessee.,Lynnette Williams|Williams|Lynnette Williams'|Williams'|LYNNETTE WILLIAMS|WILLIAMS|LYNNETTE WILLIAMS'|WILLIAMS'
WMPID4954,Richard Ausman,Richard Ausman is a Democratic candidate for the 7th District of Wisconsin.,Richard Ausman|Ausman|Richard Ausman's|Ausman's|RICHARD AUSMAN|AUSMAN|RICHARD AUSMAN'S|AUSMAN'S
WMPID4955,John Ciampoli,John Ciampoli is a Republican candidate for the 16th District of New York.,John Ciampoli|Ciampoli|John Ciampoli's|Ciampoli's|JOHN CIAMPOLI|CIAMPOLI|JOHN CIAMPOLI'S|CIAMPOLI'S
WMPID4956,William Gilbert,William Gilbert is a 3rd party candidate for the 2nd District of Rhode Island.,William Gilbert|Gilbert|William Gilbert's|Gilbert's|WILLIAM GILBERT|GILBERT|WILLIAM GILBERT'S|GILBERT'S
WMPID4959,Michael Joseph Seguin,Michael Joseph Seguin is a 3rd party Senate candidate in Utah.,Michael Joseph Seguin|Seguin|Michael Joseph Seguin's|Seguin's|MICHAEL JOSEPH SEGUIN|SEGUIN|MICHAEL JOSEPH SEGUIN'S|SEGUIN'S
WMPID4960,Paperboy Prince,Paperboy Prince is a Democratic candidate for the 7th District of New York.,Paperboy Prince|Prince|Paperboy Prince's|Prince's|PAPERBOY PRINCE|PRINCE|PAPERBOY PRINCE'S|PRINCE'S
WMPID4963,George Phillips,George Phillips is a Republican candidate for the 24th District of New York.,George Phillips|Phillips|George Phillips'|Phillips'|GEORGE PHILLIPS|PHILLIPS|GEORGE PHILLIPS'|PHILLIPS'
WMPID4966,Brian Abrahamson,Brian Abrahamson is a 3rd party candidate for the 1st District of Minnesota.,Brian Abrahamson|Abrahamson|Brian Abrahamson's|Abrahamson's|BRIAN ABRAHAMSON|ABRAHAMSON|BRIAN ABRAHAMSON'S|ABRAHAMSON'S
WMPID4971,Trevor James Ferrigno,Trevor James Ferrigno is a 3rd party candidate for the 5th District of New Jersey.,Trevor James Ferrigno|Ferrigno|Trevor James Ferrigno's|Ferrigno's|TREVOR JAMES FERRIGNO|FERRIGNO|TREVOR JAMES FERRIGNO'S|FERRIGNO'S
WMPID4973,Chris Royal,Chris Royal is a 3rd party candidate for the 34th District of Texas.,Chris Royal|Royal|Chris Royal's|Royal's|CHRIS ROYAL|ROYAL|CHRIS ROYAL'S|ROYAL'S
WMPID4985,Bryan Jack Holder,Bryan Jack Holder is a 3rd party candidate for the 4th District of Iowa.,Bryan Jack Holder|Holder|Bryan Jack Holder's|Holder's|BRYAN JACK HOLDER|HOLDER|BRYAN JACK HOLDER'S|HOLDER'S
WMPID4986,Brannon Mcmorris,Brannon Mcmorris is a 3rd party Senate candidate in Louisiana.,Brannon Mcmorris|Mcmorris|Brannon Mcmorris'|Mcmorris'|BRANNON MCMORRIS|MCMORRIS|BRANNON MCMORRIS'|MCMORRIS'
WMPID4987,George Zsidisin,George Zsidisin is a 3rd party candidate for the 1st District of Missouri.,George Zsidisin|Zsidisin|George Zsidisin's|Zsidisin's|GEORGE ZSIDISIN|ZSIDISIN|GEORGE ZSIDISIN'S|ZSIDISIN'S
WMPID4990,Rufus Craig,Rufus Craig is a 3rd party candidate for the 6th District of Louisiana.,Rufus Craig|Craig|Rufus Craig's|Craig's|RUFUS CRAIG|CRAIG|RUFUS CRAIG'S|CRAIG'S
WMPID4991,Bruce Powell Majors,Bruce Powell Majors is a 3rd party candidate for the 0th District of NA.,Bruce Powell Majors|Majors|Bruce Powell Majors'|Majors'|BRUCE POWELL MAJORS|MAJORS|BRUCE POWELL MAJORS'|MAJORS'
WMPID4994,Daniel Anthony Lux,Daniel Anthony Lux is a Republican candidate for the 2nd District of Louisiana.,Daniel Anthony Lux|Lux|Daniel Anthony Lux's|Lux's|DANIEL ANTHONY LUX|LUX|DANIEL ANTHONY LUX'S|LUX'S
WMPID4995,Stylo Adonis Sapaskis,Stylo Adonis Sapaskis is a Republican candidate for the 15th District of New York.,Stylo Adonis Sapaskis|Sapaskis|Stylo Adonis Sapaskis'|Sapaskis'|STYLO ADONIS SAPASKIS|SAPASKIS|STYLO ADONIS SAPASKIS'|SAPASKIS'
WMPID4996,Scott M Collier,Scott M Collier is a Republican candidate for the 7th District of Maryland.,Scott M Collier|Collier|Scott M Collier's|Collier's|SCOTT M COLLIER|COLLIER|SCOTT M COLLIER'S|COLLIER'S
WMPID4997,Guy Mclendon,Guy Mclendon is a 3rd party candidate for the 3rd District of Louisiana.,Guy Mclendon|Mclendon|Guy Mclendon's|Mclendon's|GUY MCLENDON|MCLENDON|GUY MCLENDON'S|MCLENDON'S
WMPID4999,Buzz Kelley,Buzz Kelley is a Republican Senate candidate in Alaska.,Buzz Kelley|Kelley|Buzz Kelley's|Kelley's|BUZZ KELLEY|KELLEY|BUZZ KELLEY'S|KELLEY'S
WMPID5005,Paul Venable,Paul Venable is a 3rd party Senate candidate in Missouri.,Paul Venable|Venable|Paul Venable's|Venable's|PAUL VENABLE|VENABLE|PAUL VENABLE'S|VENABLE'S
WMPID5009,Barry Lindemann,Barry Lindemann is a 3rd party Senate candidate in Nevada.,Barry Lindemann|Lindemann|Barry Lindemann's|Lindemann's|BARRY LINDEMANN|LINDEMANN|BARRY LINDEMANN'S|LINDEMANN'S
WMPID5014,Jacob Kelts,Jacob Kelts is a 3rd party candidate for the 9th District of Michigan.,Jacob Kelts|Kelts|Jacob Kelts'|Kelts'|JACOB KELTS|KELTS|JACOB KELTS'|KELTS'
WMPID5023,Ahmed Matthew Makrom,Ahmed Matthew Makrom is a 3rd party candidate for the 1st District of Tennessee.,Ahmed Matthew Makrom|Makrom|Ahmed Matthew Makrom's|Makrom's|AHMED MATTHEW MAKROM|MAKROM|AHMED MATTHEW MAKROM'S|MAKROM'S
WMPID5029,Martha Abbott,Martha Abbott is a 3rd party Senate candidate in Vermont.,Martha Abbott|Abbott|Martha Abbott's|Abbott's|MARTHA ABBOTT|ABBOTT|MARTHA ABBOTT'S|ABBOTT'S
WMPID5030,John Simmons,John Simmons is a 3rd party candidate for the 4th District of Texas.,John Simmons|Simmons|John Simmons'|Simmons'|JOHN SIMMONS|SIMMONS|JOHN SIMMONS'|SIMMONS'
WMPID5038,David Lucier,David Lucier is a 3rd party candidate for the 9th District of Arizona.,David Lucier|Lucier|David Lucier's|Lucier's|DAVID LUCIER|LUCIER|DAVID LUCIER'S|LUCIER'S
WMPID5043,Brian Belzer,Brian Belzer is a Republican candidate for the 6th District of Louisiana.,Brian Belzer|Belzer|Brian Belzer's|Belzer's|BRIAN BELZER|BELZER|BRIAN BELZER'S|BELZER'S
WMPID5048,Elizabeth Haderlein,Elizabeth Haderlein is a Democratic candidate for the 16th District of Illinois.,Elizabeth Haderlein|Haderlein|Elizabeth Haderlein's|Haderlein's|ELIZABETH HADERLEIN|HADERLEIN|ELIZABETH HADERLEIN'S|HADERLEIN'S
WMPID5049,Hunter Pullen,Hunter Pullen is a Republican candidate for the 5th District of Louisiana.,Hunter Pullen|Pullen|Hunter Pullen's|Pullen's|HUNTER PULLEN|PULLEN|HUNTER PULLEN'S|PULLEN'S
WMPID5052,Vince Duncan,Vince Duncan is a 3rd party candidate for the 18th District of Texas.,Vince Duncan|Duncan|Vince Duncan's|Duncan's|VINCE DUNCAN|DUNCAN|VINCE DUNCAN'S|DUNCAN'S
WMPID5054,Andy Maidment,Andy Maidment is a 3rd party candidate for the 6th District of Missouri.,Andy Maidment|Maidment|Andy Maidment's|Maidment's|ANDY MAIDMENT|MAIDMENT|ANDY MAIDMENT'S|MAIDMENT'S
WMPID5066,Jesse Harper,Jesse Harper is a 3rd party Senate candidate in South Carolina.,Jesse Harper|Harper|Jesse Harper's|Harper's|JESSE HARPER|HARPER|JESSE HARPER'S|HARPER'S
WMPID5068,Holden Hoggatt,Holden Hoggatt is a Republican candidate for the 3rd District of Louisiana.,Holden Hoggatt|Hoggatt|Holden Hoggatt's|Hoggatt's|HOLDEN HOGGATT|HOGGATT|HOLDEN HOGGATT'S|HOGGATT'S
WMPID5069,Barbara Nolfi,Barbara Nolfi is a 3rd party candidate for the 0th District of Vermont.,Barbara Nolfi|Nolfi|Barbara Nolfi's|Nolfi's|BARBARA NOLFI|NOLFI|BARBARA NOLFI'S|NOLFI'S
WMPID5071,I.O. Cooper,I.O. Cooper is a 3rd party candidate for the 5th District of Tennessee.,I.O. Cooper|Cooper|I.O. Cooper's|Cooper's|I.O. COOPER|COOPER|I.O. COOPER'S|COOPER'S
WMPID5074,Pamela Renee Daniels,Pamela Renee Daniels is a 3rd party candidate for the 4th District of New Jersey.,Pamela Renee Daniels|Daniels|Pamela Renee Daniels'|Daniels'|PAMELA RENEE DANIELS|DANIELS|PAMELA RENEE DANIELS'|DANIELS'
WMPID5076,David Cannata,David Cannata is a 3rd party candidate for the 4th District of Massachusetts.,David Cannata|Cannata|David Cannata's|Cannata's|DAVID CANNATA|CANNATA|DAVID CANNATA'S|CANNATA'S
WMPID5080,Curt Nisly,Curt Nisly is a Republican candidate for the 2nd District of Indiana.,Curt Nisly|Nisly|Curt Nisly's|Nisly's|CURT NISLY|NISLY|CURT NISLY'S|NISLY'S
WMPID5092,Shoshana David,Shoshana David is a Republican candidate for the 17th District of New York.,Shoshana David|David|Shoshana David's|David's|SHOSHANA DAVID|DAVID|SHOSHANA DAVID'S|DAVID'S
WMPID5093,Walter Earl Huff,Walter Earl Huff is a Democratic candidate for the 5th District of Louisiana.,Walter Earl Huff|Huff|Walter Earl Huff's|Huff's|WALTER EARL HUFF|HUFF|WALTER EARL HUFF'S|HUFF'S
